Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtscRxCode,DtcsPolarity,Mode,TStep,Comment,Distance
136,KA0WUC,447.675,-,5,TSQL,179.9,179.9,23,23,NN,FM,5,"Teller | OPEN | On-Air | Mountain Amateur Radio Club (MARC) | CCARC | 2014-05-22
    Please help us confirm this repeater!",51.1
137,KA4EPS,449.325,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,Teller | OPEN | On-Air | KA4EPS | CCARC | 2015-06-29,51.1
138,NX0G,146.82,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,Teller | OPEN | On-Air | Mountain ARC | CCARC | 2016-11-17,51.1
139,NX0G,448.65,-,5,Tone,107.2,88.5,23,23,NN,FM,5,Teller | OPEN | On-Air | Mountain ARC (MARC) | CCARC | 2016-11-17,51.1
140,KA0WUC,927.9,-,25,DTCS,88.5,88.5,205,205,NN,FM,5,"Teller | OPEN | On-Air | MARC | CCARC | 2012-11-10
    Please help us confirm this repeater!",51.1
141,KA0WUC,449.025,-,5,Tone,141.3,88.5,23,23,NN,FM,5,"Teller | OPEN | Mountain Amateur Radio Club (MARC) | CCARC | 2012-11-10
    Please help us confirm this repeater!",51.1
142,KD0MDP,447.625,-,5,TSQL,100,100,23,23,NN,FM,5,El Paso | OPEN | On-Air | KD0MDP | 2015-06-02,51.5
143,N0FH,449.8,-,5,Tone,123,88.5,23,23,NN,FM,5,Larimer | OPEN | On-Air | Estes Valley ARC | CCARC | 2017-08-05,52.9
144,KC0RBT,447.45,-,5,Tone,123,88.5,23,23,NN,FM,5,Larimer | OPEN | On-Air | CCARC | 2016-02-01,54.9
145,N0AOL,446.7375,-,5,,88.5,88.5,23,23,NN,DIG,5,Larimer | OPEN | On-Air | N0AOL - NoCo C-Bridge Network | CCARC | 2017-03-11,54.9
146,K1TJ,1283.55,-,20,Tone,100,88.5,23,23,NN,FM,5,"Larimer | OPEN | On-Air | K1TJ Repeater System | CCARC | 2013-01-01
    Please help us confirm this repeater!",54.9
147,NX0G,146.685,-,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,Park | OPEN | On-Air | Mountain ARC (MARC) | CCARC | 2016-11-17,55
148,KC0CVU,147.36,+,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,Park | OPEN | On-Air | CCARC | 2018-01-15,55
149,,449.7,-,5,Tone,107.2,88.5,23,23,NN,FM,5,"Park | OPEN | CMRG | CCARC | 2012-11-12
    Please help us confirm this repeater!",55.6
150,KB0VJJ,147.39,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,"Summit | OPEN | On-Air | Colorado Connection | CCARC | 2015-01-30
    Please help us confirm this repeater!",56.1
151,W0DMR,147.39,+,0.6,,88.5,88.5,23,23,NN,DIG,5,Larimer | OPEN | On-Air | KT0L - NoCo C-Bridge Network | CCARC | 2017-03-11,56.2
152,N0SZ,445.0875,-,5,,88.5,88.5,23,23,NN,DIG,5,Fremont | OPEN | On-Air | K2AD | 2018-02-01,56.3
153,KA0YDW,146.82,-,0.6,Tone,123,88.5,23,23,NN,FM,5,"Grand | OPEN | GCARA | CCARC | 2014-09-06
    Please help us confirm this repeater!",56.3
154,K7PFJ,446.75,-,5,,88.5,88.5,23,23,NN,DIG,5,"Larimer | OPEN | On-Air | Rocky Mountain Ham Radio | CCARC | 2013-12-01
    Please help us confirm this repeater!",56.8
155,KB0VGD,145.265,-,0.6,,88.5,88.5,23,23,NN,DIG,5,Larimer | OPEN | On-Air | W0DMR - NoCo C-bridge Network | CCARC | 2017-01-11,56.8
156,W0UPS,224.52,-,1.6,TSQL,100,100,23,23,NN,FM,5,Larimer | OPEN | Off-Air | Northern Colorado ARC | CCARC | 2018-03-21,57
157,W0UPS,447.275,-,5,TSQL,100,100,23,23,NN,FM,5,Larimer | OPEN | On-Air | Northern Colorado ARC | CCARC | 2017-05-31,57
158,W0UPS,145.115,-,0.6,TSQL,100,100,23,23,NN,FM,5,Larimer | OPEN | On-Air | Northern Colorado ARC | CCARC | 2016-10-25,57
159,K1TJ,927.95,-,25,TSQL,100,100,23,23,NN,FM,5,"Larimer | OPEN | On-Air | K1TJ Repeater System | CCARC | 2013-11-12
    Please help us confirm this repeater!",57
160,AB0SF,927.825,-,25,TSQL,100,100,23,23,NN,FM,5,"Larimer | OPEN | On-Air | AB0SF | CCARC | 2013-11-12
    Please help us confirm this repeater!",57
161,W0QEY,147.36,+,0.6,TSQL,100,100,23,23,NN,FM,5,Larimer | OPEN | On-Air | CO State Univ ARC | CCARC | 2017-03-11,58.2
162,W0MOG,224.72,-,1.6,TSQL,103.5,103.5,23,23,NN,FM,5,El Paso | OPEN | On-Air | w0mog | 2017-04-07,58.3
163,,447.2,-,5,,88.5,88.5,23,23,NN,FM,5,El Paso | OPEN | Testing | GGARC | 2015-11-11,58.7
164,WB0QMR,146.7,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Summit | OPEN | On-Air | GRARC | CCARC | 2013-01-07
    Please help us confirm this repeater!",58.8
165,W0QEY,446.8125,-,5,,88.5,88.5,23,23,NN,DIG,5,Larimer | OPEN | On-Air | W0QEY CSU | CCARC | 2017-05-31,58.8
166,N6RFI,447.2,-,5,Tone,82.5,88.5,23,23,NN,FM,5,Weld | OPEN | On-Air | N6RFI | CCARC | 2017-03-11,58.9
167,WA0DE,147.105,+,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,Elbert | OPEN | On-Air | ARES of Douglas and Elbert Counties | CCARC | 2017-07-19,59
168,W7RF,927.925,-,25,DTCS,88.5,88.5,114,114,NN,FM,5,"Larimer | OPEN | Testing | W7RF | CCARC | 2013-05-13
    Please help us confirm this repeater!",59.3
169,W0QEY,449.85,-,5,TSQL,100,100,23,23,NN,FM,5,"Larimer | OPEN | On-Air | CO State Univ ARC | CCARC | 2012-11-16
    Please help us confirm this repeater!",59.3
170,W7RF,447.725,-,5,Tone,131.8,88.5,23,23,NN,FM,5,"Larimer | OPEN | On-Air | W7RF | CCARC | 2013-01-04
    Please help us confirm this repeater!",59.3
171,W0DMR,446.775,-,5,,88.5,88.5,23,23,NN,DIG,5,Larimer | OPEN | On-Air | W0DMR - NoCo C-bridge Network | CCARC | 2017-01-11,59.7
172,N0ZUQ,927.875,-,25,DTCS,88.5,88.5,114,114,NN,FM,5,Larimer | OPEN | Off-Air | WA6IMI | CCARC | 2017-03-11,60.5
173,N0ZUQ,449.425,-,5,Tone,94.8,88.5,23,23,NN,FM,5,Larimer | OPEN | On-Air | 2018-02-25,60.5
174,KB0SRJ,146.97,-,0.6,TSQL,100,123,23,23,NN,FM,5,El Paso | OPEN | On-Air | Pikes Peak FM Assoc | CCARC | 2017-08-28,61.6
175,KB0SRJ,448.45,-,5,Tone,100,88.5,23,23,NN,FM,5,"El Paso | OPEN | On-Air | Pikes Pk FM Assoc | CCARC | 2015-03-14
    Please help us confirm this repeater!",61.6
176,W0MOG,147.39,+,0.6,Tone,103.5,88.5,23,23,NN,FM,5,El Paso | OPEN | On-Air | W0MOG | CCARC | 2016-08-10,62.3
177,K0IRP,146.91,-,0.6,TSQL,151.4,151.4,23,23,NN,FM,5,El Paso | OPEN | On-Air | GGARC | CCARC | 2016-08-10,62.3
178,W0RSH,146.85,-,0.6,Tone,103.5,88.5,23,23,NN,FM,5,"El Paso | OPEN | On-Air | W0RSH | CCARC | 2012-11-12
    Please help us confirm this repeater!",62.3
179,,147.27,+,0.6,,88.5,88.5,23,23,NN,FM,5,El Paso | OPEN | On-Air | TRA | 2016-08-10,62.3
180,AA0L,147.135,+,0.6,Tone,100,88.5,23,23,NN,FM,5,El Paso | OPEN | On-Air | AA0L | CCARC | 2016-04-08,62.4
181,K0IRP,447.35,-,5,Tone,151.4,88.5,23,23,NN,FM,5,"El Paso | OPEN | On-Air | GGARC | CCARC | 2015-03-04
    Please help us confirm this repeater!",62.6
182,N0KG,448.25,-,5,Tone,123,88.5,23,23,NN,FM,5,"El Paso | OPEN | On-Air | CCARC | 2013-08-06
    Please help us confirm this repeater!",62.6
183,KB0SRJ,224.06,-,1.6,,88.5,88.5,23,23,NN,FM,5,"El Paso | CLOSED | Pikes Peak FM Association (PPFMA) | CCARC | 2012-11-12
    Please help us confirm this repeater!",62.6
184,W0MOG,927.8,-,25,DTCS,88.5,88.5,116,116,NN,FM,5,"Teller | OPEN | On-Air | CCARC | 2012-11-10
    Please help us confirm this repeater!",62.6
185,KF0WF,447.025,-,5,Tone,123,88.5,23,23,NN,FM,5,El Paso | OPEN | Off-Air | Colorado Springs ARA | CCARC | 2016-08-10,62.6
186,AA0L,448.3,-,5,Tone,100,88.5,23,23,NN,FM,5,El Paso | OPEN | On-Air | AA0L | CCARC | 2016-08-10,62.6
187,W0MOG,448.6,-,5,Tone,114.8,88.5,23,23,NN,FM,5,"El Paso | OPEN | W0MOG | CCARC | 2012-11-10
    Please help us confirm this repeater!",62.6
188,,449.575,-,5,,88.5,88.5,23,23,NN,FM,5,El Paso | CLOSED | On-Air | RMHARC | CCARC | 2016-08-10,62.6
189,WA6IFI,447.55,-,5,Tone,123,88.5,23,23,NN,FM,5,El Paso | OPEN | On-Air | WA6IFI | CCARC | 2015-11-13,62.6
190,NX0G,447.475,-,5,Tone,107.2,88.5,23,23,NN,FM,5,"El Paso | OPEN | Mountain ARC (MARC) | CCARC | 2012-11-10
    Please help us confirm this repeater!",62.6
191,W0UPS,447.7,-,5,TSQL,100,100,23,23,NN,FM,5,"Larimer | OPEN | On-Air | Northern Colorado Amateur Radio Club | 2014-09-02
    Please help us confirm this repeater!",63.4
192,W0UPS,146.625,-,0.6,TSQL,100,100,23,23,NN,FM,5,Larimer | OPEN | On-Air | Northern Colorado ARC | CCARC | 2017-03-11,63.8
193,W0UPS,224.84,-,1.6,TSQL,100,100,23,23,NN,FM,5,"Larimer | OPEN | On-Air | Northern Colorado ARC | 2013-11-12
    Please help us confirm this repeater!",63.8
194,WZ0N,447.125,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,"Park | OPEN | On-Air | WZ0N | CCARC | 2013-07-05
    Please help us confirm this repeater!",64.7
195,KA0TTF,448.725,-,5,Tone,123,88.5,23,23,NN,FM,5,El Paso | OPEN | On-Air | KA0TTF | CCARC | 2016-04-19,66.1
196,WA6IFI,927.725,-,25,DTCS,88.5,88.5,114,114,NN,FM,5,Teller | OPEN | On-Air | WA6IFI | CCARC | 2017-03-11,66.2
197,K7PFJ,446.95,-,5,,88.5,88.5,23,23,NN,DIG,5,Teller | OPEN | On-Air | Rocky Mountain Ham Radio | 2017-03-11,66.2
198,AA0SP,147.18,+,0.6,Tone,100,88.5,23,23,NN,FM,5,El Paso | PRIVATE | On-Air | AA0SP | CCARC | 2017-03-09,66.2
199,N0SZ,446.7625,-,5,,88.5,88.5,23,23,NN,DIG,5,Park | OPEN | On-Air | K7PFJ | 2017-03-11,66.9
200,WB7UPS,448.325,-,5,Tone,110.9,88.5,23,23,NN,FM,5,"Larimer | OPEN | On-Air | CCARC | 2012-11-16
    Please help us confirm this repeater!",67.2
201,K0UPS,449.25,-,5,TSQL,123,123,23,23,NN,FM,5,"Elbert | OPEN | On-Air | K0UPS Club c/o N1UPS | CCARC | 2014-09-02
    Please help us confirm this repeater!",67.7
202,WA6IFI,53.13,-,1.7,TSQL,107.2,107.2,23,23,NN,FM,5,El Paso | OPEN | On-Air | Cheyenne Mountain Repeater Group (CMRG) | CCARC | 2017-03-09,68.4
203,KB0VJJ,145.13,-,0.6,TSQL,88.5,123,23,23,NN,FM,5,El Paso | OPEN | On-Air | Colorado Connection | CCARC | 2016-04-03,68.4
204,KC0CVU,446.9125,-,5,,88.5,88.5,23,23,NN,DIG,5,"El Paso | OPEN | On-Air | Cheyenne Mountain Repeater Group (CMRG) | 2012-10-17
    Please help us confirm this repeater!",68.4
205,KC0CVU,927.85,-,25,DTCS,88.5,88.5,114,114,NN,FM,5,Teller | OPEN | On-Air | CMRG | CCARC | 2017-03-09,68.4
206,N0SZ,445.0625,-,5,,88.5,88.5,23,23,NN,DIG,5,El Paso | OPEN | Off-Air | Rocky Mountain Ham Radio | CCARC | 2017-03-11,68.4
207,KC0CVU,145.375,-,0.6,,88.5,88.5,23,23,NN,DIG,5,El Paso | OPEN | On-Air | Cheyenne Mountain Repeater Group (CMRG) | CCARC | 2017-03-09,68.5
208,WB0WDF,224.94,-,1.6,Tone,67,88.5,23,23,NN,FM,5,"Teller | OPEN | Testing | CCARC | 2012-06-18
    Please help us confirm this repeater!",68.8
209,WB0WDF,145.46,-,0.6,Tone,67,88.5,23,23,NN,FM,5,"Teller | OPEN | On-Air | WB0WDF | CCARC | 2012-06-15
    Please help us confirm this repeater!",68.8
210,WB0WDF,1287.7,-,20,Tone,67,88.5,23,23,NN,FM,5,"Teller | OPEN | Testing | WB0WDF | CCARC | 2012-06-18
    Please help us confirm this repeater!",68.8
211,NX0G,147.015,+,0.6,Tone,107.2,88.5,23,23,NN,FM,5,Teller | OPEN | On-Air | Mountain ARC | CCARC | 2016-11-17,68.8
212,WB0WDF,447.4,-,5,Tone,67,88.5,23,23,NN,FM,5,"Teller | OPEN | On-Air | WB0WDF | CCARC | 2012-06-15
    Please help us confirm this repeater!",68.8
213,KC0CVU,448,-,5,Tone,107.2,88.5,23,23,NN,FM,5,El Paso | OPEN | On-Air | CCARC | 2018-01-15,68.9
214,W0CRA,145.16,-,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,El Paso | OPEN | On-Air | Colorado Repeater Association | CCARC | 2017-11-13,68.9
215,KC0CVU,448.1,-,5,TSQL,107.2,107.2,23,23,NN,FM,5,El Paso | OPEN | On-Air | CCARC | 2018-01-15,68.9
216,KC0CVU,147.345,+,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,El Paso | OPEN | On-Air | CCARC | 2018-01-15,68.9
217,KC0CVU,146.76,-,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,El Paso | OPEN | On-Air | Cheyenne Mountain Repeater Group | CCARC | 2018-01-15,68.9
218,KB0VJJ,145.445,-,0.6,Tone,88.5,88.5,23,23,NN,FM,5,"Lake | OPEN | On-Air | Colorado Connection | CCARC | 2013-06-14
    Please help us confirm this repeater!",71.3
219,KB0SRJ,448.8,-,5,TSQL,100,100,23,23,NN,FM,5,El Paso | OPEN | Off-Air | Pikes Peak FM Assoc | CCARC | 2016-11-23,71.4
220,KB0SRJ,145.265,-,0.6,TSQL,100,100,23,23,NN,FM,5,El Paso | OPEN | Off-Air | Pikes Peak FM Association | CCARC | 2016-11-23,71.4
221,W0FT,448.2,-,5,,88.5,88.5,23,23,NN,DIG,5,Morgan | OPEN | On-Air | CCARC | 2017-03-11,72.2
222,K0RV,146.61,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Eagle | OPEN | On-Air | ECHO | CCARC | 2012-11-10
    Please help us confirm this repeater!",73.5
223,N0AFO,449.9,-,5,TSQL,107.2,107.2,23,23,NN,FM,5,"Eagle | OPEN | Off-Air | ECHO | CCARC | unverified.
  
   Please help us confirm this repeater!",74.2
224,N0AFO,224.8,-,1.6,,88.5,88.5,23,23,NN,FM,5,"Eagle | OPEN | ECHO | CCARC | 2012-11-10
    Please help us confirm this repeater!",74.2
225,N0ZSN,147.24,+,0.6,TSQL,156.7,156.7,23,23,NN,FM,5,Lake | OPEN | Off-Air | CCARC | 2016-06-30,77.3
226,WZ0N,448.575,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,Park | OPEN | Off-Air | CCARC | 2017-11-22,77.5
227,KB0VJJ,147.075,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Grand | OPEN | On-Air | Colorado Connection | CCARC | 2016-05-23,77.9
228,N0SZ,445.075,-,5,,88.5,88.5,23,23,NN,DIG,5,Eagle | OPEN | On-Air | K2AD | CCARC | 2018-02-01,78.1
229,KB0VJJ,147.345,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Eagle | OPEN | On-Air | Colorado Connection | CCARC | 2017-01-06,78.6
230,WB0WDF,449,-,5,TSQL,67,67,23,23,NN,FM,5,"Fremont | OPEN | On-Air | WB0WDF | CCARC | 2012-06-14
    Please help us confirm this repeater!",84.7
231,KE0AE,147.06,+,0.6,Tone,103.5,88.5,23,23,NN,FM,5,Lincoln | OPEN | On-Air | BSARC | CCARC | 2018-04-04,85.9
232,KB0TUC,927.7,-,25,DTCS,88.5,88.5,114,114,NN,FM,5,Fremont | OPEN | On-Air | Royal Gorge ARC | CCARC | 2017-03-11,89.7
233,WD0EKR,145.49,-,0.6,TSQL,103.5,103.5,23,23,NN,FM,5,Fremont | OPEN | On-Air | Royal Gorge Amateur Radio Club | CCARC | 2017-03-11,89.8
234,WD0EKR,223.96,-,1.6,TSQL,103.5,103.5,23,23,NN,FM,5,Fremont | OPEN | On-Air | RGARC | CCARC | 2017-10-04,89.8
235,WD0EKR,447.75,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,Fremont | OPEN | On-Air | RGARC | CCARC | 2017-03-11,89.8
236,K0JSC,447.25,-,5,TSQL,100,100,23,23,NN,FM,5,"Fremont | OPEN | On-Air | CCARC | 2013-01-27
    Please help us confirm this repeater!",89.8
237,WB0WDF,53.03,-,1.7,TSQL,88.5,88.5,23,23,NN,FM,5,"Fremont | OPEN | On-Air | WB0WDF | CCARC | 2012-07-10
    Please help us confirm this repeater!",89.8
238,WB7GR,449.3,-,5,Tone,131.8,88.5,23,23,NN,FM,5,Laramie | OPEN | On-Air | WU7G | 2016-08-09,90.5
239,K0JSC,447.975,-,5,TSQL,100,100,23,23,NN,FM,5,Fremont | OPEN | On-Air | K0JSC | CCARC | 2017-03-11,90.9
240,N1FSX,449.9,-,5,Tone,107.2,88.5,23,23,NN,FM,5,"Lincoln | OPEN | On-Air | CCARC | 2012-07-20
    Please help us confirm this repeater!",91.6
241,K7PFJ,449.9375,-,5,,88.5,88.5,23,23,NN,DIG,5,Laramie | OPEN | On-Air | WRCG | 2018-01-29,92
242,ND0Q,146.79,-,0.6,Tone,88.5,88.5,23,23,NN,FM,5,"Pueblo | OPEN | On-Air | Pueblo HC | CCARC | 2015-04-15
    Please help us confirm this repeater!",95.3
243,ND0Q,447.95,-,5,Tone,88.5,88.5,23,23,NN,FM,5,Pueblo | OPEN | On-Air | Pueblo Ham Club | CCARC | 2015-08-06,95.3
244,ND0Q,224.26,-,1.6,Tone,88.5,88.5,23,23,NN,FM,5,"Pueblo | OPEN | Off-Air | Pueblo Ham Club | CCARC | 2013-05-07
    Please help us confirm this repeater!",95.3
245,W0LSD,146.745,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Chaffee | OPEN | Off-Air | CLARA | CCARC | 2018-03-12,95.9
246,N7EMA,447.025,-,5,,88.5,88.5,23,23,NN,FM,5,Laramie | OPEN | WRCG | 2017-01-04,96.6
247,KC7SNO,146.775,-,0.6,Tone,114.8,88.5,23,23,NN,FM,5,Laramie | OPEN | On-Air | Shy-Wy Amateur Radio Club | WRCG | 2017-01-04,96.6
248,KB0VJJ,145.16,-,0.6,TSQL,88.5,123,23,23,NN,FM,5,Jackson | OPEN | On-Air | Colorado Connection | CCARC | 2017-01-06,97.4
249,N7JJY,449.9,-,5,TSQL,100,100,23,23,NN,FM,5,Laramie | OPEN | On-Air | N7JJY | 2017-01-04,97.7
250,KC7SNO,147.105,+,0.6,Tone,114.8,88.5,23,23,NN,FM,5,Laramie | OPEN | On-Air | WRCG | 2017-01-04,97.7
251,KC7DHF,448.95,-,5,Tone,151.4,88.5,23,23,NN,FM,5,Laramie | OPEN | On-Air | WRCG | 2017-01-04,97.7
252,KB7SWR,145.235,-,0.6,Tone,114.8,88.5,23,23,NN,FM,5,Laramie | OPEN | On-Air | N7GT | WRCG | 2017-01-04,97.7
253,KB0VJJ,145.4,-,0.8,TSQL,88.5,123,23,23,NN,FM,5,Washington | OPEN | On-Air | Colorado Connection | CCARC | 2015-11-19,98.3
254,W0FT,448.175,-,5,,88.5,88.5,23,23,NN,DIG,5,Morgan | OPEN | On-Air | W0FT | CCARC | 2018-02-01,98.3
255,KB7SWR,448.15,-,5,Tone,100,88.5,23,23,NN,FM,5,Laramie | OPEN | Off-Air | KB7SWR | WRCG | 2017-01-04,99
256,K0JSC,448.975,-,5,TSQL,100,100,23,23,NN,FM,5,Pueblo | OPEN | On-Air | CCARC | 2017-03-11,99.6
257,NE0Z,147,+,0.6,,88.5,88.5,23,23,NN,FM,5,"Pueblo | PRIVATE | On-Air | Carl Higbee | CCARC | 2014-02-26
    Please help us confirm this repeater!",100.3
258,KC0CVU,145.295,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Chaffee | OPEN | On-Air | Cheyenne Mtn Repeater Group | CCARC | 2015-01-30
    Please help us confirm this repeater!",103.7
259,WZ0N,449.925,-,5,TSQL,103.5,103.5,23,23,NN,FM,5,"Chaffee | OPEN | On-Air | CCARC | 2013-07-05
    Please help us confirm this repeater!",104.3
260,KC0CVU,449.65,-,5,Tone,107.2,88.5,23,23,NN,FM,5,Chaffee | OPEN | On-Air | CCARC | 2018-01-15,104.3
261,K0VQ,447.05,-,5,TSQL,136.5,136.5,23,23,NN,FM,5,"Pitkin | OPEN | On-Air | Roaring Fork Amateur Repeater Cooperative | CCARC | 2012-11-10
    Please help us confirm this repeater!",105.7
262,N7UW,147.015,+,0.6,Tone,146.2,88.5,23,23,NN,FM,5,"Albany | OPEN | On-Air | Albany County ARES/RACES, University Amateur Radio | 2017-02-24",107.9
263,K0CL,146.67,-,0.6,Tone,107.2,88.5,23,23,NN,FM,5,"Pitkin | OPEN | On-Air | Ski Country ARC | CCARC | 2012-11-10
    Please help us confirm this repeater!",110.2
264,KB0VJJ,449.625,-,5,TSQL,123,123,23,23,NN,FM,5,"Routt | OPEN | On-Air | Colorado Connection Repeaters, Inc. | 2013-06-14
    Please help us confirm this repeater!",110.7
265,KB0VJJ,147.165,+,0.6,TSQL,88.5,123,23,23,NN,FM,5,Routt | OPEN | On-Air | Colorado Connection | 2017-01-06,110.7
266,KD0H,147.21,+,0.6,TSQL,107.2,107.2,23,23,NN,FM,5,"Routt | OPEN | On-Air | SSARC | CCARC | 2014-09-27
    Please help us confirm this repeater!",110.7
267,KD0MRC,145.325,-,0.6,Tone,100,88.5,23,23,NN,FM,5,Chaffee | OPEN | On-Air | Chaffee Lake Amateur Repeater Association | 2018-01-14,111.8
268,WA0JTB,145.295,-,0.6,,88.5,88.5,23,23,NN,FM,5,Logan | OPEN | Off-Air | NECARA | CCARC | 2015-07-09,112.3
269,KB0YNA,447.65,-,5,TSQL,151.4,151.4,23,23,NN,FM,5,Gunnison | OPEN | On-Air | KB0YNA | CCARC | 2016-10-28,113.8
270,W0VTL,147.12,+,0.6,,88.5,88.5,23,23,NN,FM,5,"Gunnison | OPEN | On-Air | W0VTL | CCARC | 2014-09-01
    Please help us confirm this repeater!",132.4
271,K5GF,449.95,-,5,,88.5,88.5,23,23,NN,FM,5,"Gunnison | OPEN | K5GF | CCARC | 2012-11-10
    Please help us confirm this repeater!",132.4
